,i,j,Lon,Lat,SL,UC,Code,Error
27381629,3630,2865,120.983333333333,-5.48333333333333,34.8382077428001,32.3455132261086,13,212
27381630,3631,2865,121.016666666667,-5.48333333333333,33.384580490593,31.0388863558401,13,212
27381631,3632,2865,121.05,-5.48333333333333,30.8196434570376,28.6756969820779,13,212
27381632,3633,2865,121.083333333333,-5.48333333333333,28.2895093851298,26.4473494622279,13,212
27381633,3634,2865,121.116666666667,-5.48333333333333,26.3228432169101,24.5735404867522,13,212
27381634,3635,2865,121.15,-5.48333333333333,25.0062268144845,23.170927579592,13,212
27381635,3636,2865,121.183333333333,-5.48333333333333,24.6925080022623,22.6909667347418,13,212
27381636,3637,2865,121.216666666667,-5.48333333333333,25.4737850075454,23.350793628522,13,212
27381637,3638,2865,121.25,-5.48333333333333,27.0638110286561,25.0335272398046,13,212
27381638,3639,2865,121.283333333333,-5.48333333333333,29.5529573754102,27.5666843475318,13,212
27381639,3640,2865,121.316666666667,-5.48333333333333,33.0291992548699,30.6165934147337,13,212
27381640,3641,2865,121.35,-5.48333333333333,36.7598139380888,33.6071258439957,13,212
27381641,3642,2865,121.383333333333,-5.48333333333333,39.7838867621786,36.1438524730567,13,212
27381642,3643,2865,121.416666666667,-5.48333333333333,41.9132277234951,38.3018236806311,13,212
27381643,3644,2865,121.45,-5.48333333333333,43.9302574163886,40.5736028759121,13,212
27381644,3645,2865,121.483333333333,-5.48333333333333,46.6968534697832,43.4026345999737,13,212
27381645,3646,2865,121.516666666667,-5.48333333333333,50.3606560855789,46.7934829057192,13,212
27381646,3647,2865,121.55,-5.48333333333333,54.5957876367114,50.5794227046801,13,212
27381647,3648,2865,121.583333333333,-5.48333333333333,59.375778435331,54.7867730106375,13,212
27381648,3649,2865,121.616666666667,-5.48333333333333,64.9967557505276,59.4994084470351,13,212
27381649,3650,2865,121.65,-5.48333333333333,71.532094175867,64.7455017736254,13,212
27392402,3603,2864,120.083333333333,-5.45,-10.8811198751458,-11.1362526523381,888,-888
27392403,3604,2864,120.116666666667,-5.45,-12.007346391326,-11.6161770199511,888,-888
27392404,3605,2864,120.15,-5.45,-12.4972578165507,-12.3587008550309,888,-888
27392405,3606,2864,120.183333333333,-5.45,-13.2716337804979,-13.4088773502311,888,-888
27392406,3607,2864,120.216666666667,-5.45,-15.1018619218187,-14.813589028975,888,-888
27392407,3608,2864,120.25,-5.45,-17.3145318345255,-16.551171129868,13,212
27392408,3609,2864,120.283333333333,-5.45,-20.3710855487394,-18.6247426044886,13,212
27392409,3610,2864,120.316666666667,-5.45,-23.9032491149746,-20.8529588635151,13,212
27392410,3611,2864,120.35,-5.45,-26.9809562631744,-22.8993704865138,13,212
27392411,3612,2864,120.383333333333,-5.45,-29.589585971792,-24.45312894437,13,212
27392412,3613,2864,120.416666666667,-5.45,-30.9278227347588,-25.1920803186461,13,212
27392413,3614,2864,120.45,-5.45,-30.8880937760193,-25.0672187057192,13,212
27392414,3615,2864,120.483333333333,-5.45,-30.6622097249412,-24.2859136351675,13,212
27392415,3616,2864,120.516666666667,-5.45,-29.7453697618076,-22.7232771083172,13,212
27392416,3617,2864,120.55,-5.45,-26.3970125322795,-19.9036636820739,13,212
27392417,3618,2864,120.583333333333,-5.45,-20.4742713392136,-15.4453595691644,13,212
27392418,3619,2864,120.616666666667,-5.45,-11.9412666538474,-9.18984748963394,13,212
27392419,3620,2864,120.65,-5.45,-1.3721384104492,-1.3971564869187,13,212
27392420,3621,2864,120.683333333333,-5.45,10.050080524363,7.2319459302511,13,212
27392421,3622,2864,120.716666666667,-5.45,21.6211109666014,15.807298117987,13,212
27392422,3623,2864,120.75,-5.45,31.4290462528443,23.2211387180878,13,212
27392423,3624,2864,120.783333333333,-5.45,36.7054750633149,27.9042945898849,13,212
27392424,3625,2864,120.816666666667,-5.45,36.9963342701485,29.1555492309963,13,212
27392425,3626,2864,120.85,-5.45,35.1022191661453,28.7630676218841,13,212
27392426,3627,2864,120.883333333333,-5.45,34.2036410581015,29.1537034756857,13,212
27392427,3628,2864,120.916666666667,-5.45,35.2591470193158,31.1079654175001,13,212
27392428,3629,2864,120.95,-5.45,37.2559052548175,33.8541516193083,13,212
27392429,3630,2864,120.983333333333,-5.45,38.4677145930585,35.6689686427586,13,212
27392430,3631,2864,121.016666666667,-5.45,37.3656074087509,35.0126863762667,13,212
27392431,3632,2864,121.05,-5.45,33.8097194660871,32.0088580660149,13,212
27392432,3633,2864,121.083333333333,-5.45,29.4119157092169,28.0622095923285,13,212
27392433,3634,2864,121.116666666667,-5.45,25.8060049923768,24.5508453914301,13,212
27392434,3635,2864,121.15,-5.45,23.6020130422782,22.2969318547239,13,212
27392435,3636,2864,121.183333333333,-5.45,22.9242305233039,21.486151025281,13,212
27392436,3637,2864,121.216666666667,-5.45,23.3671934746231,21.9969356324472,13,212
27392437,3638,2864,121.25,-5.45,24.8785332189858,23.7252814361305,13,212
27392438,3639,2864,121.283333333333,-5.45,27.9448315559478,26.4916894028478,13,212
27392439,3640,2864,121.316666666667,-5.45,32.1705350046812,29.7917694498964,13,212
27392440,3641,2864,121.35,-5.45,36.5495188790787,32.9370310749619,13,212
27392441,3642,2864,121.383333333333,-5.45,40.1164689903842,35.6678596131968,13,212
27392442,3643,2864,121.416666666667,-5.45,42.6451235956601,38.2356293825547,13,212
27392443,3644,2864,121.45,-5.45,45.0489220257894,41.0317270685514,13,212
27392444,3645,2864,121.483333333333,-5.45,48.0646204855796,44.2140960157248,13,212
27392445,3646,2864,121.516666666667,-5.45,51.5685502050732,47.5679266737818,13,212
27392446,3647,2864,121.55,-5.45,55.2713446196272,50.9976464783081,13,212
27392447,3648,2864,121.583333333333,-5.45,59.2884964516739,54.6710238987572,13,212
27392448,3649,2864,121.616666666667,-5.45,63.9804597076352,58.6856384790745,13,212
27392449,3650,2864,121.65,-5.45,69.4578525001494,63.1229903014443,13,212
27403202,3603,2863,120.083333333333,-5.41666666666667,-8.3645993428514,-8.9877143455247,108,100
27403203,3604,2863,120.116666666667,-5.41666666666667,-9.5354790822412,-9.4432021596521,108,100
27403204,3605,2863,120.15,-5.41666666666667,-10.424844460335,-10.0915992594181,108,100
27403205,3606,2863,120.183333333333,-5.41666666666667,-11.1151043896704,-10.8923986833392,108,100
27403206,3607,2863,120.216666666667,-5.41666666666667,-12.0044542783972,-11.8447316021626,888,-888
27403207,3608,2863,120.25,-5.41666666666667,-12.9982508644408,-13.0023326395657,13,212
27403208,3609,2863,120.283333333333,-5.41666666666667,-14.943220900521,-14.4789576462693,13,212
27403209,3610,2863,120.316666666667,-5.41666666666667,-17.742692488343,-16.1522874419054,13,212
27403210,3611,2863,120.35,-5.41666666666667,-20.2989052356366,-17.6614063767165,13,212
27403211,3612,2863,120.383333333333,-5.41666666666667,-22.295652528619,-18.6852146051434,13,212
27403212,3613,2863,120.416666666667,-5.41666666666667,-23.3481727169538,-19.0262277222975,13,212
27403213,3614,2863,120.45,-5.41666666666667,-23.1388190407079,-18.6695139257024,13,212
27403214,3615,2863,120.483333333333,-5.41666666666667,-22.308327800642,-17.6918350523173,13,212
27403215,3616,2863,120.516666666667,-5.41666666666667,-21.1206291117292,-15.9405620800205,13,212
27403216,3617,2863,120.55,-5.41666666666667,-18.1366882370657,-12.9428393461857,13,212
27403217,3618,2863,120.583333333333,-5.41666666666667,-12.0638698408032,-8.18665093546379,13,212
27403218,3619,2863,120.616666666667,-5.41666666666667,-2.7344526858817,-1.4766317192754,13,212
27403219,3620,2863,120.65,-5.41666666666667,8.7484328992195,6.8048393734879,13,212
27403220,3621,2863,120.683333333333,-5.41666666666667,21.0834713884865,15.8511591734978,13,212
27403221,3622,2863,120.716666666667,-5.41666666666667,33.5473774453127,24.6022126475031,13,212
27403222,3623,2863,120.75,-5.41666666666667,43.3002673600099,31.5759079784533,13,212
27403223,3624,2863,120.783333333333,-5.41666666666667,46.7036742355694,34.9729439707856,13,212
27403224,3625,2863,120.816666666667,-5.41666666666667,43.8388178691305,34.0962346510333,13,212
27403225,3626,2863,120.85,-5.41666666666667,38.6510897505801,31.1948336783284,13,212
